난이도 하

(1)

0|0|1|0|0|1|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|1|0|0|1|0|0
0|0|1|0|0|1|0|0
0|0|1|0|0|1|0|0
0|0|1|0|0|1|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|1|0|0|1|0|0

(2)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
1|0|1|0|0|1|0|1
1|0|1|0|0|1|0|1
1|0|1|0|0|1|0|1
1|0|1|0|0|1|0|1
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(3)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|1|1|1|1|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
1|1|1|1|1|1|0|1
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(4)

1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0
0|0|1|0|0|0|0|1
0|0|0|1|0|0|1|0
0|0|0|0|1|1|0|0
0|0|0|0|1|1|0|0
0|0|0|1|0|0|1|0
0|0|1|0|0|0|0|1
0|1|0|0|0|0|0|0
1|0|0|0|0|0|0|0

(5)

0|0|0|0|0|0|0|1
0|0|0|0|0|0|1|0
1|0|0|0|0|1|0|0
0|1|0|0|1|0|0|0
0|0|1|1|0|0|0|0
0|0|1|1|0|0|0|0
0|1|0|0|1|0|0|0
1|0|0|0|0|1|0|0
0|0|0|0|0|0|1|0
0|0|0|0|0|0|0|1

(6)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|1|1|0|1|1|0|0
0|0|0|0|0|0|0|0
0|1|0|0|0|1|0|0
0|1|0|0|0|1|0|0
0|0|0|0|0|0|0|0
0|1|1|0|1|1|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(7)

1|0|1|0|1|0|1|0
0|1|0|1|0|1|0|1
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
1|1|1|1|1|1|1|1
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
1|0|1|0|1|0|1|0
0|1|0|1|0|1|0|1

(8)

1|1|1|1|1|1|1|1
1|0|0|0|0|0|0|1
1|1|1|0|0|1|1|1
1|0|0|0|0|0|0|1
1|0|0|0|0|0|0|1
1|0|0|0|0|0|0|1
1|0|0|0|0|0|0|1
1|1|1|0|0|1|1|1
1|0|0|0|0|0|0|1
1|1|1|1|1|1|1|1

난이도 중(시간차 폭팔 시작)

(1)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(2)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(3)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(4)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(5)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(6)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(8)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

난이도 상

(1)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(2)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(3)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(4)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(5)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(6)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(7)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

(8)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0

플레이어 위치 인식

(1)

0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0
